32 3 5
0 1 2
1 0 2
2 1 2
3 1 2
4 1 2
0 0
1 1 2 1
2 2 2 1
3 4 2 1
4 3 1 1
5 1 2 1
6 2 1 1
7 4 1 1
8 3 2 1
9 4 2 1
10 2 1 1
11 1 1 1
12 1 2 1
13 1 2 1
14 5 1 1
15 3 1 1
16 1 0 1 2 1
17 2 2 1
18 2 2 1
19 3 2 1
20 2 2 1
21 3 2 1
22 1 2 1
23 2 1 1
24 3 2 1
25 3 1 1
26 1 2 1
27 2 2 1
28 1 1 1
29 3 2 1
30 1 2 1
31 0
0 1 2 3
1 4 6 12
2 10
3 5 7 13
4 10 15
5 10 17
6 8 15 18
7 9 11 30
8 19
9 17 18 21
10 24
11 14
12 20 25 26
13 19 20 26
14 19
15 16 22 24
16 23
17 22 25 29
18 23
19 24 25
20 21 27 30
21 28
22 23
23 27
24 29
25 28
26 27 29 30
27 28
28 31
29 31
30 31
31
