92 3 4
0 0 1 2
1 2
2 1 2
3 1 2
0 0
1 3 1 1
2 1 1 1
3 3 1 1
4 1 0 1
5 1 1 1
6 4 2 1
7 2 1 1
8 2 2 1
9 4 2 1
10 4 2 1
11 1 2 1
12 3 2 1
13 6 1 1
14 2 2 1
15 3 1 1
16 3 2 1
17 2 1 1
18 1 1 1
19 4 2 1
20 2 2 1
21 4 2 1
22 6 2 1
23 3 2 1
24 1 2 1
25 4 2 1
26 3 1 1
27 1 2 1
28 2 2 1
29 1 2 1
30 3 1 1
31 1 2 1
32 2 1 1
33 2 1 1
34 4 2 1
35 2 1 1
36 2 1 1
37 5 1 1
38 2 0 1
39 3 1 1
40 2 1 1
41 4 2 1
42 3 2 1
43 5 2 1
44 2 2 1
45 1 2 1
46 5 2 1
47 3 2 1
48 2 2 1
49 1 2 1
50 2 2 1
51 4 2 1
52 2 2 1
53 4 1 1
54 3 0 1
55 2 1 1
56 1 2 1
57 3 2 1
58 4 1 1
59 1 2 1
60 4 2 1
61 5 2 1
62 2 2 1
63 1 2 1
64 3 2 1
65 3 1 1
66 1 2 1
67 4 1 1
68 3 2 1
69 3 0 1
70 1 2 1
71 3 2 1
72 2 2 1
73 2 1 1
74 2 0 1
75 5 2 1
76 3 2 1
77 1 2 1
78 4 1 1
79 3 2 1
80 3 1 1
81 2 0 1
82 3 2 1
83 2 2 1
84 3 1 1
85 2 2 1
86 1 2 1
87 3 2 1
88 5 1 1
89 2 1 1
90 3 2 1
91 0
0 1 2 3
1 17 20
2 5 9 30
3 4 6 7
4 15 21 81
5 11 12 14
6 10 52 79
7 8 28 31
8 13 52 54
9 12 53 68
10 16 27 60
11 25 29 35
12 16 46 75
13 18 20 62
14 36 43 44
15 45 72
16 19 42 78
17 22 24 26
18 34 45 64
19 20 86
20 45 84
21 23 28 80
22 46 51 56
23 29
24 32 37
25 44 49 82
26 40 65 69
27 43 48 69
28 36 58 71
29 33 39 41
30 31 38 54
31 42 61 73
32 38 49 56
33 62
34 50 55
35 47 66
36 60 63 70
37 48 55 74
38 59 64 85
39 46 51 55
40 56 64 74
41 42 70 74
42 72
43 53 61 66
44 51 60 63
45 82
46 54 73
47 52 67 90
48 49 50 57
49 61 72 86
50 58 75
51 59 76
52 53 65 68
53 77 83
54 63
55 57 59 70
56 57 67
57 58
58 68
59 66 69 71
60 62 87
61 75
62 83
63 65 77
64 67 77 81
65 85
66 78 90
67 71 76 80
68 85
69 86
70 73
71 79
72 87
73 76
74 82
75 80 81
76 78 79
77 84
78 84
79 88
80 87
81 90
82 83
83 88
84 89
85 89
86 88
87 89
88 91
89 91
90 91
91
