92 3 4
0 1 2
1 0 2
2 1 2
3 2
0 0
1 4 1 1
2 2 1 1
3 1 2 1
4 5 1 1
5 1 2 1
6 3 1 1
7 5 2 1
8 1 2 1
9 2 2 1
10 3 1 1
11 1 2 1
12 3 2 1
13 2 1 1
14 2 2 1
15 6 2 1
16 5 2 1
17 2 2 1
18 2 1 1
19 5 2 1
20 2 2 1
21 1 1 1
22 2 2 1
23 3 0 1
24 2 1 1
25 2 2 1
26 1 2 1
27 2 2 1
28 3 0 1
29 3 2 1
30 4 2 1
31 3 2 1
32 2 1 1
33 2 1 1
34 3 1 1
35 3 2 1
36 1 2 1
37 4 2 1
38 1 2 1
39 2 2 1
40 4 0 1
41 2 2 1
42 3 2 1
43 2 1 1
44 2 2 1
45 3 2 1
46 3 0 1
47 2 2 1
48 4 2 1
49 2 0 1
50 2 2 1
51 4 1 1
52 3 2 1
53 3 1 1
54 2 2 1
55 2 2 1
56 4 1 1
57 2 2 1
58 2 1 1
59 2 2 1
60 2 1 1
61 2 2 1
62 2 2 1
63 5 1 1
64 5 0 1
65 2 2 1
66 3 1 1
67 3 2 1
68 3 1 1
69 5 2 1
70 2 1 1
71 3 2 1
72 2 0 1
73 4 2 1
74 2 2 1
75 6 2 1
76 4 1 1
77 6 2 1
78 3 1 1
79 3 1 1
80 2 1 1
81 1 0 1
82 3 2 1
83 3 0 1
84 3 2 1
85 4 1 1
86 3 2 1
87 4 1 1
88 1 0 1
89 2 0 1
90 2 2 1
91 0
0 1 2 3
1 6
2 7 9 10
3 4 5 11
4 13 55 60
5 14 23
6 8 18 21
7 43
8 12 16
9 36 42
10 50
11 12 19 59
12 15 17 24
13 26
14 69
15 33 37 38
16 22 30 35
17 47 49 61
18 20 52 62
19 40
20 23 46 83
21 28 74
22 25 45
23 60 63
24 68
25 27 29 66
26 34 71
27 44 51 53
28 41 82
29 31
30 73
31 32
32 70 77
33 88
34 39 48
35 83
36 69
37 88
38 51
39 65
40 89
41 78
42 64 83
43 61
44 80
45 58
46 84
47 55 67
48 59 63
49 81
50 58
51 72
52 56
53 54
54 56
55 64
56 57
57 80
58 68
59 65
60 65 70
61 76 78 80
62 77
63 87
64 70
65 75 90
66 79
67 75
68 69
69 73 89
70 73
71 85
72 84
73 85
74 82
75 76
76 86
77 85
78 84
79 86
80 81
81 82
82 90
83 87
84 86 90
85 87
86 89
87 88
88 91
89 91
90 91
91
