92 3 5
0 0 1 2
1 1 2
2 1 2
3 2
4 1 2
0 0
1 1 2 1
2 5 0 1
3 3 2 1
4 2 0 1
5 2 0 1
6 3 2 1
7 1 2 1
8 2 1 1
9 2 2 1
10 4 2 1
11 2 2 1
12 2 2 1
13 3 2 1
14 4 2 1
15 2 2 1
16 1 1 1
17 2 1 1
18 3 2 1
19 3 1 1
20 2 2 1
21 1 2 1
22 2 2 1
23 2 1 1
24 1 1 1
25 1 2 1
26 2 2 1
27 2 2 1
28 2 2 1
29 1 2 1
30 4 2 1
31 1 2 1
32 3 1 1
33 3 2 1
34 2 2 1
35 1 2 1
36 2 1 1
37 3 2 1
38 3 2 1
39 3 2 1
40 2 2 1
41 3 1 1
42 6 2 1
43 1 1 1
44 2 1 1
45 2 1 1
46 2 1 1
47 3 2 1
48 3 1 1
49 1 1 1
50 1 1 1
51 3 2 1
52 2 2 1
53 3 1 1
54 1 2 1
55 3 2 1
56 2 1 1
57 1 0 1
58 1 1 1
59 2 2 1
60 2 2 1
61 2 2 1
62 1 2 1
63 2 2 1
64 3 2 1
65 2 1 1
66 4 2 1
67 4 1 1
68 3 1 1
69 2 1 1
70 1 1 1
71 3 2 1
72 2 2 1
73 3 2 1
74 4 1 1
75 1 1 1
76 2 2 1
77 2 0 1
78 2 1 1
79 2 1 1
80 1 2 1
81 2 1 1
82 1 1 1
83 6 2 1
84 3 1 1
85 4 2 1
86 2 2 1
87 3 2 1
88 3 2 1
89 4 2 1
90 1 2 1
91 0
0 1 2 3
1 4 15 37
2 7 17 26
3 9 13 74
4 5 6 11
5 68
6 10 35 40
7 8 22 33
8 12 39
9 14 16
10 21 32 46
11 24 45
12 20
13 27 28 48
14 18 19 72
15 25
16 47 71
17 36 60
18 44 82
19 23 29 49
20 59
21 44
22 31 38
23 50 88
24 61 82
25 71
26 34
27 49
28 51
29 30
30 53 55 84
31 72
32 42 78
33 51 76
34 77
35 52 54
36 52
37 73
38 44 80
39 41
40 43 66
41 82
42 56 64
43 54
44 57
45 68
46 86
47 69 86
48 65
49 58
50 70
51 63
52 59 63
53 62 73
54 70
55 89
56 77
57 87
58 69
59 65 67
60 77
61 68
62 66
63 83
64 79
65 85
66 79
67 80
68 76
69 81 83
70 84
71 76
72 73
73 75
74 85
75 81 88
76 84
77 79
78 80 85
79 87
80 81
81 90
82 86
83 88
84 90
85 87 90
86 89
87 89
88 91
89 91
90 91
91
