32 3 5
0 1 2
1 1 2
2 1 2
3 2
4 0 1 2
0 0
1 3 2 1
2 5 2 1
3 2 1 1
4 2 1 1
5 3 1 1
6 2 1 1
7 3 2 1
8 2 1 1
9 2 1 1
10 2 1 1
11 5 1 1
12 2 0 1
13 3 1 1
14 3 2 1
15 3 1 1
16 1 1 1
17 5 0 1
18 2 1 1
19 4 1 1
20 2 1 1
21 3 1 1
22 2 1 1
23 4 2 1
24 3 2 1
25 1 1 1
26 2 2 1
27 3 1 1
28 3 0 1
29 3 2 1
30 3 1 1
31 0
0 1 2 3
1 7 13 18
2 4 5 15
3 6 11
4 10 21 24
5 13 19 29
6 25
7 8 9 12
8 14 22 23
9 15 20 27
10 17
11 14 16 30
12 14 16
13 22 26
14 27
15 28 29
16 17
17 19 23
18 19 26 29
19 22
20 24
21 23 30
22 25
23 25
24 26
25 27
26 28 30
27 28
28 31
29 31
30 31
31
