32 3 4
0 1 2
1 0 1 2
2 1 2
3 1 2
0 0
1 2 2 1
2 2 2 1
3 4 2 1
4 2 0 1
5 1 2 1
6 1 1 1
7 2 2 1
8 1 2 1
9 1 1 1
10 3 1 1
11 1 1 1
12 4 2 1
13 2 2 1
14 1 2 1
15 1 2 1
16 3 2 1
17 5 2 1
18 3 2 1
19 1 2 1
20 3 2 1
21 3 1 1
22 2 2 1
23 2 0 1
24 4 1 1
25 1 0 1
26 1 2 1
27 1 2 1
28 1 2 1
29 3 2 1
30 2 1 1
31 0
0 1 2 3
1 4 5
2 8 21 23
3 4 8 12
4 6 9 14
5 6 8
6 7 11 15
7 10 13 16
8 17 18 24
9 22 25 26
10 18 20 21
11 13 20
12 13 15 24
13 17 18 23
14 15 19 29
15 25
16 17 19 20
17 26
18 26 27
19 21 24
20 22 23
21 22 27
22 30
23 25 29
24 28
25 27 30
26 28 29 30
27 28
28 31
29 31
30 31
31
