32 3 4
0 2
1 2
2 0 1 2
3 1 2
0 0
1 3 2 1
2 3 2 1
3 5 2 1
4 6 2 1
5 2 2 1
6 1 2 1
7 3 2 1
8 3 2 1
9 3 1 1
10 3 2 1
11 4 1 1
12 3 1 1
13 2 2 1
14 3 1 1
15 1 0 1
16 1 2 1
17 1 2 1
18 1 2 1
19 3 2 1
20 2 1 1
21 1 2 1
22 1 2 1
23 3 2 1
24 3 2 1
25 1 2 1
26 2 2 1
27 3 2 1
28 5 2 1
29 2 2 1
30 2 2 1
31 0
0 1 2 3
1 4 7 13
2 7 21 30
3 5 9 10
4 5 6 11
5 18 26
6 14 15 22
7 8 24
8 15 16 23
9 11 12
10 16 19 26
11 17 18 20
12 14 17 19
13 14 15 22
14 16 18 20
15 29
16 28
17 22 25 30
18 21 24 30
19 20 21
20 23 24 28
21 23 25
22 26 27
23 27
24 25 27
25 29
26 28
27 29
28 31
29 31
30 31
31
