32 3 4
0 1
1 1 2
2 1 2
3 0 1
0 0
1 4 1 1
2 1 2 1
3 2 0 1
4 2 2 1
5 2 2 1
6 3 1 1
7 2 1 1
8 3 2 1
9 3 0 1
10 3 2 1
11 2 0 1
12 5 2 1
13 1 2 1
14 4 1 1
15 4 1 1
16 4 2 1
17 2 2 1
18 3 2 1
19 2 1 1
20 2 1 1
21 3 1 1
22 2 1 1
23 4 1 1
24 3 2 1
25 4 1 1
26 2 1 1
27 3 1 1
28 6 2 1
29 1 2 1
30 4 1 1
31 0
0 1 2 3
1 12 23 24
2 4 5 6
3 11 13 14
4 9 16 18
5 7 10 18
6 8 9
7 17
8 10 13 17
9 12 19 22
10 11 12 19
11 16 20 25
12 25 26 30
13 16 27 29
14 15 19 20
15 18 22 25
16 21 26
17 20 27
18 21 24 27
19 23 24 26
20 21 22 29
21 23
22 28
23 30
24 28
25 29
26 28
27 30
28 31
29 31
30 31
31
