92 3 4
0 2
1 0 1
2 1 2
3 1 2
0 0
1 4 2 1
2 5 1 1
3 4 1 1
4 2 2 1
5 1 2 1
6 2 2 1
7 3 1 1
8 4 1 1
9 1 1 1
10 2 1 1
11 3 1 1
12 4 1 1
13 3 1 1
14 2 2 1
15 2 2 1
16 1 1 1
17 1 2 1
18 2 2 1
19 3 1 1
20 4 2 1
21 2 0 1
22 4 2 1
23 2 2 1
24 1 0 1
25 2 1 1
26 3 2 1
27 2 2 1
28 2 2 1
29 1 1 1
30 3 2 1
31 2 2 1
32 3 1 1
33 3 2 1
34 1 2 1
35 1 2 1
36 4 2 1
37 3 2 1
38 2 2 1
39 2 2 1
40 1 1 1
41 4 0 1
42 3 2 1
43 4 2 1
44 2 1 1
45 1 2 1
46 2 2 1
47 2 1 1
48 1 1 1
49 2 2 1
50 2 2 1
51 4 1 1
52 3 1 1
53 3 1 1
54 1 1 1
55 5 0 1
56 2 2 1
57 3 2 1
58 3 2 1
59 2 2 1
60 3 2 1
61 1 2 1
62 1 2 1
63 1 2 1
64 3 0 1
65 3 2 1
66 1 0 1
67 4 1 1
68 1 2 1
69 2 1 1
70 2 2 1
71 4 2 1
72 3 1 1
73 1 2 1
74 1 2 1
75 1 2 1
76 2 1 1
77 3 0 1
78 3 0 1
79 1 2 1
80 4 2 1
81 2 2 1
82 4 2 1
83 1 1 1
84 3 1 1
85 3 2 1
86 4 1 1
87 2 1 1
88 2 1 1
89 4 2 1
90 3 1 1
91 0
0 1 2 3
1 5 7 13
2 16 29 37
3 4 8 14
4 5 6 21
5 9 10 15
6 12 43
7 11 29
8 51 52 66
9 19
10 18 20 32
11 32 43 82
12 28 33 72
13 23 24 30
14 34 57 65
15 17 24 49
16 31 64 79
17 22 53 74
18 45 54 56
19 50
20 25 65 66
21 22 38 60
22 27 33 71
23 26 27 35
24 33 35 40
25 29 57
26 36 72 76
27 78
28 32 38 48
29 35 47 69
30 42 46 50
31 34 39 77
32 77 83
33 55 77 85
34 43 48 75
35 42 44
36 49 52
37 51 55 57
38 62 73 89
39 41 45 46
40 75 81
41 50 59 60
42 52 74 87
43 47 58
44 56 61 68
45 47 48 59
46 59 61 69
47 88
48 49 66
49 55 70
50 61 67
51 56 63 82
52 53 58
53 64
54 71 84 85
55 58
56 64 72 87
57 62 69
58 86
59 63 73
60 63
61 70
62 71 80
63 65 74 76
64 75
65 67 68
66 67 68
67 84
68 88
69 70 78
70 73
71 76 79
72 79 80
73 82 83
74 80
75 78 89
76 81
77 84
78 90
79 81
80 85
81 83 88
82 86
83 86
84 87
85 90
86 90
87 89
88 91
89 91
90 91
91
