62 3 4
0 1 2
1 1 2
2 1
3 0 1 2
0 0
1 1 1 1
2 1 1 1
3 1 0 1
4 2 2 1
5 3 1 1
6 5 1 1
7 2 0 1
8 3 0 1
9 5 1 1
10 3 1 1
11 2 2 1
12 2 1 1
13 3 1 1
14 2 1 1
15 3 1 1
16 2 1 1
17 2 2 1
18 1 2 1
19 4 1 1
20 2 2 1
21 1 1 1
22 4 1 1
23 4 1 1
24 1 2 1
25 2 2 1
26 5 1 1
27 2 1 1
28 3 2 1
29 2 2 1
30 2 2 1
31 1 1 1
32 2 0 1
33 2 1 1
34 4 1 1
35 1 1 1
36 5 2 1
37 2 2 1
38 1 1 1
39 2 1 1
40 1 1 1
41 2 2 1
42 3 1 1
43 1 1 1
44 3 1 1
45 1 2 1
46 2 1 1
47 2 1 1
48 5 2 1
49 2 1 1
50 1 1 1
51 3 0 1
52 3 1 1
53 2 1 1
54 4 2 1
55 2 1 1
56 2 1 1
57 3 2 1
58 2 2 1
59 3 1 1
60 1 2 1
61 0
0 1 2 3
1 4 5 7
2 8 9 17
3 6 10
4 11 33 41
5 22 23 34
6 28 56
7 15 19 39
8 20
9 10 13 16
10 14 21 35
11 12 29 30
12 34 52
13 32
14 27 44 59
15 29 35 48
16 18 25 47
17 19
18 38
19 35 55
20 22 31 53
21 24 32
22 33 40
23 30 57
24 34
25 26
26 30
27 37 40 46
28 37 43
29 46
30 49
31 36
32 49
33 36 42 44
34 38 45 54
35 51 56
36 43 52
37 45 58
38 42 43 50
39 40 54 56
40 41
41 47
42 51 55
43 51
44 47
45 53
46 49 50
47 60
48 52
49 58
50 53 58
51 57 59
52 54
53 55
54 59
55 57
56 60
57 60
58 61
59 61
60 61
61
