32 3 4
0 1 2
1 1 2
2 0 1
3 1
0 0
1 4 2 1
2 3 1 1
3 1 0 1
4 1 1 1
5 1 1 1
6 2 1 1
7 2 1 1
8 1 1 1
9 1 2 1
10 3 1 1
11 4 1 1
12 3 1 1
13 2 1 1
14 1 1 1
15 2 1 1
16 3 2 1
17 3 1 1
18 1 2 1
19 2 1 1
20 5 0 1
21 1 2 1
22 3 1 1
23 3 1 1
24 4 1 1
25 1 1 1
26 1 1 1
27 3 1 1
28 1 1 1
29 3 1 1
30 2 1 1
31 0
0 1 2 3
1 6 7 14
2 8 15
3 4 5 25
4 6
5 19
6 9 10 13
7 12 19 23
8 13 20 21
9 15 18 24
10 11 16
11 12 17 23
12 28 30
13 22 24
14 29
15 16
16 17 21 22
17 19 26 28
18 22 27 29
19 20
20 30
21 26 27
22 23
23 26
24 27
25 29
26 30
27 28
28 31
29 31
30 31
31
