92 3 5
0 1 2
1 2
2 0 1 2
3 2
4 1 2
0 0
1 1 2 1
2 2 2 1
3 3 2 1
4 2 1 1
5 3 2 1
6 2 2 1
7 3 2 1
8 1 1 1
9 1 2 1
10 2 2 1
11 1 2 1
12 2 2 1
13 4 1 1
14 1 2 1
15 2 2 1
16 2 1 1
17 2 2 1
18 2 1 1
19 2 1 1
20 2 2 1
21 1 2 1
22 1 1 1
23 1 2 1
24 1 2 1
25 1 0 1
26 1 2 1
27 2 2 1
28 2 2 1
29 1 2 1
30 3 2 1
31 1 2 1
32 4 2 1
33 1 2 1
34 4 2 1
35 1 2 1
36 5 2 1
37 4 2 1
38 3 2 1
39 3 2 1
40 4 1 1
41 3 1 1
42 3 0 1
43 3 1 1
44 4 2 1
45 4 0 1
46 1 0 1
47 2 2 1
48 1 1 1
49 3 1 1
50 3 1 1
51 1 2 1
52 3 2 1
53 3 1 1
54 2 2 1
55 2 1 1
56 1 2 1
57 1 1 1
58 1 2 1
59 1 2 1
60 1 1 1
61 3 1 1
62 1 2 1
63 2 1 1
64 1 2 1
65 1 2 1
66 1 2 1
67 1 2 1
68 1 1 1
69 1 1 1
70 1 2 1
71 1 2 1
72 1 0 1
73 2 2 1
74 4 1 1
75 2 1 1
76 1 1 1
77 4 2 1
78 3 2 1
79 3 2 1
80 1 2 1
81 4 2 1
82 3 0 1
83 3 1 1
84 1 2 1
85 2 2 1
86 2 2 1
87 2 2 1
88 1 1 1
89 3 0 1
90 1 2 1
91 0
0 1 2 3
1 6 8 10
2 5 22 41
3 4 7 13
4 9 31
5 15 20 52
6 11
7 12 14 28
8 32 48
9 49
10 16 19 21
11 18 30 61
12 24 63
13 17 62 80
14 25 43
15 39 77
16 23 58 71
17 53
18 27 84 88
19 75
20 33
21 34
22 26 37 40
23 29 35 46
24 36
25 86
26 53 73 85
27 81
28 82
29 54
30 56 76
31 45 51
32 55 67
33 66
34 89
35 42 49 51
36 38 39 47
37 57 73 84
38 72
39 44
40 50 72
41 64
42 70
43 89
44 59
45 60
46 87
47 65
48 83
49 53
50 74
51 69
52 57
53 64
54 78
55 78
56 65
57 64
58 78
59 89
60 74
61 73
62 65 79
63 76
64 74
65 66
66 86
67 68 72
68 69
69 88
70 81
71 75
72 82
73 77
74 75
75 76 77 82
76 88
77 83
78 81
79 85
80 84
81 90
82 83
83 86
84 85
85 87
86 90
87 90
88 91
89 91
90 91
91
