62 3 4
0 2
1 0 1 2
2 1 2
3 2
0 0
1 1 1 1
2 1 2 1
3 1 2 1
4 6 2 1
5 2 2 1
6 5 0 1
7 3 2 1
8 1 2 1
9 2 2 1
10 2 2 1
11 3 2 1
12 4 2 1
13 4 2 1
14 2 0 1
15 3 2 1
16 1 2 1
17 3 2 1
18 3 2 1
19 5 1 1
20 4 1 1
21 3 1 1
22 8 2 1
23 1 2 1
24 2 1 1
25 3 2 1
26 1 1 1
27 4 2 1
28 4 1 1
29 4 1 1
30 4 2 1
31 2 2 1
32 3 1 1
33 5 2 1
34 6 2 1
35 2 0 1
36 4 2 1
37 4 0 1
38 1 0 1
39 5 2 1
40 1 2 1
41 3 0 1
42 2 1 1
43 4 2 1
44 1 2 1
45 2 0 1
46 1 1 1
47 3 1 1
48 2 1 1
49 1 2 1
50 4 2 1
51 2 1 1
52 3 2 1
53 2 2 1
54 4 2 1
55 5 1 1
56 2 1 1
57 2 1 1
58 5 1 1
59 1 2 1
60 5 1 1
61 0
0 1 2 3
1 4 9 10
2 34 41 42
3 6 8 35
4 5 22 52
5 12 16 25
6 7 13 31
7 11 20 21
8 16 18 21
9 14 19 38
10 15 38 50
11 48
12 17 27 38
13 20 24 54
14 26 33 37
15 29 40 53
16 17 20 34
17 19 31 32
18 23 24 27
19 48
20 28 39
21 30 42 43
22 25 29 36
23 28 39 47
24 26 29 30
25 31 57
26 34 42 43
27 28 32 49
28 30
29 32 33 56
30 33 44
31 48
32 60
33 51
34 36 40
35 36 37 56
36 51
37 44 52 54
38 39
39 40 53
40 49 59
41 46 47 54
42 46 49
43 44 45 55
44 53
45 46 47
46 50
47 50 58
48 59
49 51 55
50 52 56
51 58
52 59
53 60
54 55 58
55 57
56 57
57 60
58 61
59 61
60 61
61
