92 3 5
0 0 1
1 1 2
2 1 2
3 1 2
4 1
0 0
1 1 1 1
2 3 1 1
3 3 2 1
4 5 2 1
5 3 1 1
6 4 2 1
7 1 0 1
8 3 1 1
9 1 1 1
10 1 1 1
11 4 2 1
12 1 1 1
13 3 2 1
14 4 1 1
15 2 2 1
16 2 1 1
17 3 2 1
18 3 1 1
19 2 2 1
20 3 1 1
21 3 1 1
22 2 1 1
23 1 2 1
24 2 1 1
25 4 2 1
26 1 1 1
27 2 0 1
28 1 0 1
29 5 1 1
30 2 2 1
31 4 1 1
32 2 1 1
33 2 0 1
34 1 1 1
35 4 2 1
36 1 2 1
37 2 2 1
38 4 2 1
39 3 1 1
40 4 1 1
41 4 1 1
42 4 2 1
43 3 2 1
44 3 1 1
45 3 1 1
46 7 2 1
47 1 1 1
48 2 1 1
49 2 1 1
50 1 1 1
51 4 0 1
52 3 0 1
53 2 1 1
54 3 1 1
55 4 1 1
56 1 1 1
57 2 1 1
58 7 2 1
59 3 1 1
60 8 1 1
61 3 1 1
62 2 2 1
63 3 2 1
64 2 1 1
65 2 1 1
66 3 2 1
67 5 1 1
68 2 2 1
69 3 2 1
70 4 2 1
71 2 1 1
72 3 1 1
73 2 1 1
74 3 2 1
75 6 2 1
76 4 2 1
77 5 1 1
78 3 1 1
79 2 0 1
80 1 2 1
81 5 1 1
82 4 1 1
83 1 1 1
84 4 0 1
85 4 1 1
86 5 2 1
87 3 0 1
88 4 1 1
89 3 1 1
90 4 1 1
91 0
0 1 2 3
1 4 10 13
2 5 20 36
3 17 54
4 11 12 20
5 6 33 42
6 7 8 9
7 12 19 60
8 21 28 40
9 13 66
10 20 35 37
11 15 23 26
12 14 16 27
13 18 39 64
14 28 35 61
15 24 25 29
16 22 65
17 36
18 21 43 46
19 22 52
20 21 30 31
21 56 67 75
22 34 46 81
23 45 49
24 34 56 89
25 38 50 75
26 32 58
27 39 59
28 44
29 30 46
30 38 50 71
31 53 78
32 33 47 52
33 55 64
34 48 51
35 50 65 69
36 43 58 73
37 60 73 74
38 40 44 54
39 41 45 49
40 57 65 76
41 44 47 55
42 57 62 63
43 86
44 58 67 74
45 51 54 80
46 51 56 72
47 61 84
48 53 57
49 68
50 53 87
51 77 90
52 70 79 83
53 66 67
54 68
55 63 71
56 62 69 83
57 66 83
58 63 90
59 61 72
60 64 75 77
61 62 71 73
62 78
63 69 82 84
64 70 82 90
65 68
66 72 77
67 84
68 70 78 81
69 80
70 89
71 74
72 80
73 79
74 76 81
75 76 85
76 82
77 79
78 85
79 85
80 88
81 87
82 89
83 87
84 86
85 86
86 88
87 88
88 91
89 91
90 91
91
