92 3 4
0 1 2
1 1 2
2 0 1
3 2
0 0
1 2 1 1
2 2 2 1
3 4 1 1
4 2 0 1
5 1 2 1
6 2 2 1
7 3 1 1
8 1 2 1
9 4 1 1
10 5 1 1
11 5 0 1
12 5 0 1
13 2 2 1
14 3 2 1
15 3 0 1
16 4 2 1
17 4 1 1
18 3 2 1
19 2 1 1
20 3 2 1
21 2 2 1
22 4 2 1
23 3 1 1
24 1 1 1
25 2 1 1
26 1 1 1
27 1 2 1
28 4 2 1
29 4 2 1
30 2 2 1
31 4 2 1
32 2 1 1
33 2 1 1
34 4 1 1
35 4 1 1
36 1 2 1
37 3 2 1
38 3 1 1
39 3 2 1
40 5 2 1
41 4 1 1
42 3 2 1
43 3 2 1
44 3 2 1
45 2 2 1
46 2 2 1
47 1 2 1
48 3 2 1
49 2 2 1
50 1 2 1
51 6 2 1
52 2 2 1
53 3 2 1
54 3 2 1
55 5 2 1
56 2 2 1
57 2 1 1
58 2 2 1
59 5 0 1
60 2 2 1
61 3 2 1
62 5 2 1
63 5 1 1
64 3 2 1
65 3 1 1
66 2 1 1
67 3 2 1
68 4 2 1
69 2 2 1
70 2 2 1
71 2 2 1
72 4 2 1
73 5 2 1
74 2 2 1
75 3 2 1
76 2 2 1
77 2 2 1
78 3 1 1
79 4 2 1
80 1 0 1
81 2 2 1
82 5 1 1
83 2 1 1
84 2 2 1
85 4 2 1
86 2 2 1
87 2 1 1
88 3 1 1
89 3 2 1
90 3 1 1
91 0
0 1 2 3
1 13 20 41
2 4 7 68
3 6 8 53
4 5 10 14
5 15 18 23
6 25 27
7 9 85
8 56
9 11 12 19
10 17
11 88
12 32
13 16 21 37
14 22 24
15 16
16 63 81
17 66
18 26 31
19 38 47
20 89
21 29
22 50
23 35 36
24 42
25 28 43 77
26 48 72
27 30 78
28 39 45 60
29 44 66
30 71
31 33 40 86
32 46 65 67
33 34 57
34 58
35 63
36 55 62
37 83
38 49
39 79
40 46 54
41 55
42 76
43 80
44 60
45 52
46 73
47 70
48 71
49 50
50 51
51 65
52 59 61 83
53 87
54 55
55 71
56 78
57 74
58 72
59 82
60 64 69 74
61 63
62 78
63 70
64 84
65 77
66 74
67 70 75
68 82
69 75 80
70 86
71 73 82
72 76 77
73 80
74 84
75 87
76 81 89
77 79
78 79
79 89
80 84
81 83
82 88 90
83 87
84 88
85 86
86 90
87 90
88 91
89 91
90 91
91
