92 3 5
0 1 2
1 1
2 1 2
3 0 1
4 1 2
0 0
1 2 1 1
2 5 1 1
3 1 1 1
4 2 1 1
5 1 2 1
6 2 2 1
7 4 1 1
8 4 2 1
9 1 1 1
10 2 2 1
11 3 2 1
12 2 1 1
13 2 1 1
14 3 1 1
15 1 2 1
16 4 1 1
17 3 1 1
18 1 2 1
19 2 2 1
20 2 2 1
21 4 0 1
22 3 2 1
23 1 1 1
24 2 2 1
25 1 1 1
26 3 1 1
27 2 1 1
28 3 1 1
29 4 2 1
30 3 2 1
31 3 2 1
32 3 1 1
33 4 2 1
34 2 2 1
35 3 1 1
36 3 1 1
37 1 2 1
38 3 1 1
39 1 1 1
40 3 0 1
41 3 0 1
42 3 1 1
43 3 1 1
44 1 1 1
45 3 2 1
46 3 0 1
47 2 0 1
48 3 2 1
49 2 1 1
50 2 1 1
51 1 2 1
52 3 1 1
53 5 2 1
54 3 1 1
55 3 2 1
56 5 1 1
57 5 1 1
58 2 2 1
59 6 2 1
60 3 2 1
61 4 1 1
62 1 2 1
63 1 1 1
64 5 1 1
65 2 1 1
66 4 2 1
67 3 1 1
68 5 1 1
69 1 1 1
70 5 0 1
71 1 2 1
72 4 1 1
73 5 2 1
74 5 2 1
75 2 1 1
76 3 0 1
77 3 2 1
78 3 1 1
79 3 1 1
80 2 2 1
81 7 2 1
82 3 2 1
83 3 0 1
84 1 2 1
85 7 1 1
86 3 1 1
87 3 2 1
88 3 1 1
89 2 2 1
90 3 2 1
91 0
0 1 2 3
1 13 15 61
2 4 5 8
3 60
4 6 7 9
5 31 39 87
6 11 31 40
7 12 14 24
8 32 46
9 10 16 21
10 17 19 27
11 14 24
12 29 71
13 18 20 84
14 37 45
15 29 50 58
16 63 75
17 23 25 51
18 26 73
19 22
20 80
21 32 35 43
22 49
23 28 34 41
24 38 53 88
25 65 74
26 27 48
27 30 58
28 53 85
29 33 62
30 38 75
31 38 41
32 37 42 59
33 42 44
34 36
35 82
36 46 70 72
37 71
38 67
39 48 55
40 52 67 81
41 47 62 69
42 49
43 54
44 46 55 73
45 48 68
46 68
47 55 67
48 71
49 79
50 56 65 72
51 57 63
52 70
53 69 78
54 62 68
55 82
56 77 84
57 61 77
58 86
59 60 64
60 76
61 76 90
62 78
63 65 79
64 66
65 83
66 69 74
67 72 78
68 74 76 79
69 89
70 73
71 81
72 90
73 75 89
74 80
75 85
76 84
77 80 83
78 90
79 83
80 81 85
81 82 89
82 88
83 87
84 86
85 86
86 87
87 88
88 91
89 91
90 91
91
