92 3 4
0 1 2
1 1
2 2
3 0 1 2
0 0
1 1 2 1
2 4 1 1
3 4 2 1
4 3 1 1
5 4 1 1
6 3 2 1
7 2 1 1
8 5 1 1
9 1 2 1
10 2 2 1
11 3 2 1
12 2 1 1
13 2 2 1
14 4 2 1
15 4 1 1
16 3 2 1
17 2 1 1
18 3 1 1
19 3 2 1
20 4 2 1
21 4 2 1
22 5 1 1
23 3 2 1
24 3 1 1
25 2 2 1
26 2 1 1
27 2 2 1
28 2 1 1
29 1 2 1
30 2 2 1
31 5 1 1
32 2 2 1
33 1 2 1
34 2 1 1
35 4 2 1
36 5 1 1
37 1 1 1
38 1 2 1
39 5 2 1
40 2 1 1
41 1 2 1
42 3 1 1
43 3 1 1
44 4 2 1
45 3 2 1
46 1 1 1
47 2 2 1
48 2 1 1
49 4 2 1
50 2 1 1
51 3 2 1
52 2 2 1
53 1 2 1
54 6 0 1
55 4 1 1
56 4 1 1
57 4 2 1
58 5 1 1
59 1 1 1
60 2 2 1
61 5 1 1
62 3 2 1
63 1 1 1
64 2 1 1
65 3 1 1
66 2 0 1
67 4 0 1
68 2 2 1
69 4 1 1
70 4 0 1
71 2 1 1
72 1 2 1
73 5 1 1
74 1 2 1
75 3 1 1
76 3 0 1
77 2 2 1
78 4 2 1
79 3 2 1
80 5 2 1
81 2 2 1
82 3 2 1
83 2 1 1
84 2 1 1
85 2 1 1
86 3 2 1
87 3 2 1
88 2 2 1
89 2 0 1
90 3 2 1
91 0
0 1 2 3
1 4 6 18
2 5 9 11
3 10 15 26
4 8 12 48
5 13 16 87
6 7 33 53
7 20 34 73
8 23 26 30
9 52 53 80
10 14 37 72
11 37 45
12 20 30 85
13 44 46 59
14 17 18 50
15 19 50 63
16 31 46 64
17 21 22 40
18 47 60 90
19 25 37 43
20 24 32 42
21 29 36 44
22 34 45 54
23 28 39 42
24 27 31 78
25 35 49 83
26 66
27 39 55
28 72 86
29 32 48 74
30 42 84
31 68
32 77
33 44 52 69
34 41 57 75
35 51 56 61
36 43 73
37 38 62 71
38 41 52 57
39 63 67
40 41 47 78
41 49 51 67
42 65
43 59 66
44 57 65 70
45 58 59 63
46 51 71 72
47 53 62 77
48 49 62 75
49 81
50 54 56 65
51 58
52 55 67 78
53 81 87
54 55 60 61
55 68 70
56 60 70 74
57 58 82
58 66
59 64 76 83
60 64 69
61 68 73
62 69 89
63 80
64 71 81
65 88
66 76
67 74
68 75 84
69 79
70 79
71 82
72 85
73 76
74 77 79
75 90
76 80
77 87
78 83
79 84
80 86
81 82
82 85
83 86
84 88
85 88
86 89 90
87 89
88 91
89 91
90 91
91
