62 3 4
0 0 1 2
1 1
2 1
3 1 2
0 0
1 3 1 1
2 5 1 1
3 3 1 1
4 3 0 1
5 4 1 1
6 3 2 1
7 2 2 1
8 1 1 1
9 1 1 1
10 4 2 1
11 1 1 1
12 1 1 1
13 3 1 1
14 1 1 1
15 2 2 1
16 6 1 1
17 1 1 1
18 2 1 1
19 3 0 1
20 3 1 1
21 4 1 1
22 6 2 1
23 3 1 1
24 4 1 1
25 4 1 1
26 4 1 1
27 3 1 1
28 3 2 1
29 2 1 1
30 2 1 1
31 3 1 1
32 2 1 1
33 3 2 1
34 1 1 1
35 3 0 1
36 1 1 1
37 3 1 1
38 1 1 1
39 5 0 1
40 2 2 1
41 5 1 1
42 3 2 1
43 1 1 1
44 2 1 1
45 4 1 1
46 2 0 1
47 2 2 1
48 3 1 1
49 2 2 1
50 2 1 1
51 2 1 1
52 3 1 1
53 4 2 1
54 2 1 1
55 2 1 1
56 2 1 1
57 2 2 1
58 3 1 1
59 3 1 1
60 3 1 1
61 0
0 1 2 3
1 4 9 15
2 8 23 27
3 10 12
4 5 6 10
5 13 25 41
6 7
7 11 18 19
8 14 33
9 16 45
10 16 17 20
11 40 45 55
12 22
13 32 36 48
14 28 41
15 20 38
16 21
17 31
18 22
19 22 27 48
20 30 43 44
21 39 43
22 24 25
23 34
24 26 28
25 56
26 32 35 52
27 54
28 29 31
29 32 35 36
30 37 42
31 38 49
32 58
33 39 44 53
34 57
35 44 45
36 39 47 59
37 41 46
38 53 60
39 58
40 46 49
41 55 56
42 49 50 57
43 52
44 55
45 50
46 47 51 56
47 50
48 58
49 51
50 54
51 52 53
52 54
53 59
54 60
55 57
56 59
57 60
58 61
59 61
60 61
61
