62 3 4
0 0 2
1 1 2
2 1 2
3 2
0 0
1 2 2 1
2 1 2 1
3 2 1 1
4 2 2 1
5 4 1 1
6 3 2 1
7 3 1 1
8 3 2 1
9 3 0 1
10 2 1 1
11 3 2 1
12 2 1 1
13 2 1 1
14 2 2 1
15 4 2 1
16 2 0 1
17 3 2 1
18 2 2 1
19 2 2 1
20 2 1 1
21 3 0 1
22 2 2 1
23 2 2 1
24 7 2 1
25 2 1 1
26 5 2 1
27 6 2 1
28 3 2 1
29 3 1 1
30 1 2 1
31 3 2 1
32 3 2 1
33 2 2 1
34 3 1 1
35 1 2 1
36 1 2 1
37 1 2 1
38 1 1 1
39 1 0 1
40 1 2 1
41 2 2 1
42 4 1 1
43 3 2 1
44 2 2 1
45 4 0 1
46 1 0 1
47 3 2 1
48 2 2 1
49 4 0 1
50 2 2 1
51 2 1 1
52 2 2 1
53 1 1 1
54 5 1 1
55 4 2 1
56 3 0 1
57 1 1 1
58 5 2 1
59 2 2 1
60 5 0 1
61 0
0 1 2 3
1 5 6 12
2 4 11 28
3 14 17 29
4 16 19
5 21 38
6 7 8 9
7 10 42
8 25 39 46
9 34 38 41
10 15 18 21
11 13 36
12 17 18 26
13 23 32 56
14 35 59
15 20 27 43
16 22 24 36
17 48
18 58
19 26 42 50
20 31
21 39 49
22 30 52 53
23 52
24 44 53
25 37
26 33 37 39
27 32 47
28 38 57
29 37 51
30 47
31 41
32 45
33 40 52 55
34 40 48 54
35 40 43 49
36 50
37 43
38 45
39 54
40 46 56
41 57
42 44 48
43 56
44 47
45 46 50 53
46 58
47 49
48 55
49 51 60
50 60
51 54
52 59
53 59
54 55
55 57
56 60
57 58
58 61
59 61
60 61
61
