32 3 4
0 2
1 0 1 2
2 2
3 1
0 0
1 3 2 1
2 4 0 1
3 4 0 1
4 2 2 1
5 1 2 1
6 2 2 1
7 2 2 1
8 3 1 1
9 3 2 1
10 3 2 1
11 2 1 1
12 2 0 1
13 5 1 1
14 1 1 1
15 2 0 1
16 2 1 1
17 1 1 1
18 2 1 1
19 3 2 1
20 3 1 1
21 1 1 1
22 2 2 1
23 1 2 1
24 5 2 1
25 3 1 1
26 2 2 1
27 5 2 1
28 1 2 1
29 1 2 1
30 1 1 1
31 0
0 1 2 3
1 10 23 26
2 5 7 8
3 4 9 13
4 5 6 10
5 14 20 23
6 11 17 18
7 14 22 23
8 10 11 15
9 15 24 30
10 16 17 19
11 12 14 27
12 20 21 26
13 15 18 19
14 19 25 26
15 22 25
16 18 24 28
17 30
18 20 21 27
19 21
20 22
21 30
22 29
23 24 27 28
24 25
25 29
26 28
27 29
28 31
29 31
30 31
31
