62 3 4
0 1 2
1 0 2
2 1 2
3 2
0 0
1 2 2 1
2 3 2 1
3 5 2 1
4 4 1 1
5 1 1 1
6 1 1 1
7 4 1 1
8 3 1 1
9 2 2 1
10 2 2 1
11 3 2 1
12 5 2 1
13 4 1 1
14 2 2 1
15 1 2 1
16 2 2 1
17 3 2 1
18 2 0 1
19 2 1 1
20 3 2 1
21 2 2 1
22 3 0 1
23 1 2 1
24 1 2 1
25 3 2 1
26 1 2 1
27 2 1 1
28 1 0 1
29 3 1 1
30 1 0 1
31 1 2 1
32 5 2 1
33 4 2 1
34 4 1 1
35 2 0 1
36 3 0 1
37 2 2 1
38 2 1 1
39 2 2 1
40 4 2 1
41 1 2 1
42 2 2 1
43 4 2 1
44 1 2 1
45 2 2 1
46 2 1 1
47 4 2 1
48 3 0 1
49 3 1 1
50 5 0 1
51 5 2 1
52 1 2 1
53 2 0 1
54 2 1 1
55 1 2 1
56 3 2 1
57 2 1 1
58 4 2 1
59 1 2 1
60 2 1 1
61 0
0 1 2 3
1 4 9 19
2 6 7 8
3 5 17 22
4 16 23 32
5 10 27
6 25 38 40
7 14 17 55
8 15 39 40
9 30
10 11 12 18
11 13 31 36
12 21
13 43 47 48
14 23 32 36
15 41
16 26 58
17 33 56
18 20 28 50
19 24 38
20 40 42
21 25 29
22 36 52
23 43 44
24 30 32 37
25 33
26 52 54
27 29 38
28 43
29 31 48
30 31 42
31 33 50
32 34 35 59
33 54
34 45
35 53
36 37
37 57
38 42 60
39 51 54
40 48
41 44
42 45 47 55
43 56 57
44 50 53
45 46
46 49
47 58
48 51 52
49 58
50 51
51 60
52 53 55
53 56
54 59
55 57
56 60
57 59
58 61
59 61
60 61
61
