92 3 4
0 1 2
1 1 2
2 0 2
3 2
0 0
1 3 1 1
2 4 2 1
3 1 2 1
4 2 2 1
5 2 2 1
6 4 0 1
7 6 1 1
8 1 1 1
9 1 0 1
10 2 2 1
11 3 2 1
12 1 2 1
13 3 2 1
14 1 2 1
15 3 2 1
16 3 2 1
17 1 2 1
18 2 2 1
19 2 2 1
20 3 0 1
21 2 0 1
22 2 2 1
23 2 1 1
24 3 1 1
25 2 2 1
26 4 1 1
27 1 2 1
28 3 0 1
29 2 2 1
30 1 2 1
31 2 1 1
32 2 2 1
33 2 2 1
34 4 2 1
35 1 1 1
36 3 2 1
37 2 1 1
38 1 2 1
39 2 2 1
40 3 2 1
41 1 1 1
42 1 1 1
43 2 1 1
44 3 2 1
45 3 2 1
46 2 2 1
47 2 0 1
48 2 0 1
49 2 2 1
50 1 2 1
51 2 2 1
52 2 1 1
53 2 2 1
54 4 2 1
55 4 2 1
56 2 1 1
57 1 0 1
58 2 2 1
59 1 2 1
60 2 2 1
61 2 2 1
62 2 2 1
63 2 2 1
64 2 2 1
65 3 2 1
66 2 2 1
67 2 2 1
68 1 2 1
69 6 2 1
70 2 1 1
71 5 2 1
72 2 2 1
73 4 1 1
74 2 2 1
75 2 2 1
76 3 2 1
77 3 2 1
78 2 2 1
79 3 2 1
80 1 1 1
81 3 1 1
82 2 2 1
83 2 1 1
84 4 2 1
85 2 2 1
86 3 1 1
87 2 2 1
88 1 0 1
89 2 2 1
90 2 0 1
91 0
0 1 2 3
1 72 86
2 4 9 23
3 7 8 22
4 5 38 49
5 6 16
6 10 12 20
7 14 15 29
8 13 29 33
9 14 19 44
10 11 29 47
11 44 58 60
12 36 54
13 27 37 43
14 18 34 36
15 16 18 33
16 17 32 42
17 20 58 70
18 21 25 46
19 41 59 74
20 25 28 31
21 35
22 40 80
23 24 26 56
24 59 83 90
25 39 40 45
26 32 49
27 34 48 60
28 30 64
29 51 65 67
30 36 50
31 35 63
32 48 52 64
33 53
34 50 51 77
35 68
36 52 53 56
37 42 47 85
38 40 42 85
39 47 80
40 53 55
41 45 65 66
42 45 76 84
43 61 62 68
44 56 59 69
45 82
46 60 70 81
47 81
48 50 78 80
49 52 57 70
50 74 87
51 58 68
52 61 62 69
53 73 79
54 57 62 69
55 63 76
56 57 66 71
57 67
58 61 75
59 64 72
60 86 89
61 66
62 63 65 67
63 73 79 82
64 71
65 75
66 84
67 73 75 84
68 71 72
69 77
70 88
71 76 79
72 78
73 74 77
74 90
75 78
76 89
77 81 83
78 85
79 86
80 82
81 87
82 83
83 89
84 90
85 88
86 87
87 88
88 91
89 91
90 91
91
