32 3 4
0 1 2
1 1 2
2 1
3 0 1
0 0
1 2 1 1
2 3 0 1
3 4 1 1
4 1 1 1
5 3 0 1
6 3 1 1
7 2 1 1
8 3 2 1
9 1 1 1
10 2 1 1
11 2 2 1
12 3 2 1
13 2 1 1
14 1 2 1
15 2 1 1
16 1 1 1
17 2 1 1
18 4 2 1
19 2 2 1
20 1 1 1
21 3 0 1
22 2 1 1
23 2 1 1
24 1 2 1
25 2 1 1
26 2 1 1
27 2 1 1
28 2 1 1
29 2 2 1
30 2 1 1
31 0
0 1 2 3
1 11 15 25
2 7 12 21
3 4 5 11
4 13 17 21
5 6 7
6 12 17 21
7 8 9 18
8 10 13 14
9 14 19 22
10 16 24
11 12 16 18
12 13 19 29
13 23
14 20 24
15 18 20
16 17 22
17 20 23 26
18 19 22 27
19 23 28
20 30
21 25 27
22 26
23 30
24 25 27
25 26 28 29
26 30
27 28 29
28 31
29 31
30 31
31
