62 3 4
0 1 2
1 1 2
2 0 1 2
3 1 2
0 0
1 2 2 1
2 4 2 1
3 3 1 1
4 3 2 1
5 3 1 1
6 3 1 1
7 1 1 1
8 3 2 1
9 3 2 1
10 1 1 1
11 2 2 1
12 4 1 1
13 1 1 1
14 1 2 1
15 4 2 1
16 2 1 1
17 3 0 1
18 3 2 1
19 2 2 1
20 4 1 1
21 1 1 1
22 2 1 1
23 3 1 1
24 3 1 1
25 2 0 1
26 1 2 1
27 1 2 1
28 1 1 1
29 2 2 1
30 2 2 1
31 2 0 1
32 1 1 1
33 1 1 1
34 2 0 1
35 1 2 1
36 3 2 1
37 2 2 1
38 2 1 1
39 3 1 1
40 2 2 1
41 2 1 1
42 2 1 1
43 2 1 1
44 2 2 1
45 5 2 1
46 5 0 1
47 1 2 1
48 3 2 1
49 3 1 1
50 1 1 1
51 1 1 1
52 4 1 1
53 1 0 1
54 3 1 1
55 1 2 1
56 2 2 1
57 2 1 1
58 1 2 1
59 1 2 1
60 1 1 1
61 0
0 1 2 3
1 11 15 19
2 6 56
3 4 5 16
4 8 10 14
5 17
6 7 9 52
7 13 22 43
8 18 30
9 12 16 26
10 20
11 28
12 21 60
13 24 35
14 23 36 38
15 37
16 18 42 58
17 41 51
18 59
19 43 60
20 25 32 46
21 22 27 45
22 28 42 55
23 44
24 27 44
25 29 31 44
26 34
27 34
28 39
29 33 49
30 33 40
31 33 38
32 50 54
33 43 50 56
34 37 41
35 40
36 46 50 55
37 39 42
38 47 55 56
39 48 57
40 45 47
41 48
42 51
43 53
44 47 48
45 46 53
46 51
47 49
48 49 53
49 54
50 52
51 57
52 59
53 54
54 58
55 57 58
56 60
57 59
58 61
59 61
60 61
61
