32 3 4
0 2
1 0 1 2
2 1 2
3 2
0 0
1 1 1 1
2 1 2 1
3 3 0 1
4 2 2 1
5 4 2 1
6 3 2 1
7 3 2 1
8 3 2 1
9 2 1 1
10 6 2 1
11 4 2 1
12 3 0 1
13 4 2 1
14 1 0 1
15 2 2 1
16 3 2 1
17 3 2 1
18 5 1 1
19 5 2 1
20 2 1 1
21 3 2 1
22 3 2 1
23 5 2 1
24 2 1 1
25 4 2 1
26 3 2 1
27 6 2 1
28 2 0 1
29 1 1 1
30 4 2 1
31 0
0 1 2 3
1 4
2 6 11 12
3 5 11
4 19 20 24
5 18 23
6 7 8 9
7 15 20 28
8 10 19
9 13 17 22
10 18 21 22
11 27
12 14
13 14 18 21
14 24
15 16
16 17 27
17 30
18 24 26
19 21
20 23 27
21 25 26 29
22 23 25 30
23 29
24 25
25 28
26 28
27 29 30
28 31
29 31
30 31
31
