32 3 4
0 1
1 1 2
2 1 2
3 0 1
0 0
1 1 1 1
2 3 0 1
3 1 1 1
4 2 1 1
5 1 0 1
6 2 1 1
7 1 1 1
8 4 1 1
9 1 1 1
10 3 1 1
11 2 0 1
12 1 1 1
13 2 2 1
14 1 0 1
15 5 1 1
16 2 1 1
17 3 2 1
18 1 1 1
19 2 2 1
20 1 2 1
21 5 2 1
22 1 1 1
23 2 1 1
24 4 0 1
25 2 1 1
26 1 0 1
27 2 1 1
28 4 1 1
29 2 1 1
30 2 1 1
31 0
0 1 2 3
1 6 13 17
2 5 8
3 4 12 17
4 5 7 9
5 19 20 21
6 10 16 30
7 11 14 15
8 17 23 24
9 13 14
10 14 15 24
11 16 21
12 15 22 30
13 16 20 21
14 18
15 18 25
16 19 22 23
17 18 25 30
18 19 20 26
19 28 29
20 29
21 22 23 24
22 25
23 27 28
24 26
25 26 28
26 27
27 29
28 31
29 31
30 31
31
