92 3 4
0 1
1 1 2
2 2
3 0 2
0 0
1 4 2 1
2 2 2 1
3 2 2 1
4 2 1 1
5 2 1 1
6 2 1 1
7 2 2 1
8 3 2 1
9 1 2 1
10 3 2 1
11 3 1 1
12 1 1 1
13 4 2 1
14 4 2 1
15 5 0 1
16 3 1 1
17 5 2 1
18 1 0 1
19 4 2 1
20 1 2 1
21 1 1 1
22 3 1 1
23 4 2 1
24 1 1 1
25 2 0 1
26 3 2 1
27 1 0 1
28 2 2 1
29 1 1 1
30 1 1 1
31 4 1 1
32 1 1 1
33 2 2 1
34 3 1 1
35 4 2 1
36 2 1 1
37 2 2 1
38 1 1 1
39 2 1 1
40 3 2 1
41 2 2 1
42 2 1 1
43 2 2 1
44 3 1 1
45 5 2 1
46 3 0 1
47 1 1 1
48 3 2 1
49 1 2 1
50 3 1 1
51 4 1 1
52 6 2 1
53 2 2 1
54 4 2 1
55 3 2 1
56 2 0 1
57 3 0 1
58 3 2 1
59 4 2 1
60 2 2 1
61 4 2 1
62 2 1 1
63 1 0 1
64 1 2 1
65 5 1 1
66 3 1 1
67 2 2 1
68 2 1 1
69 1 1 1
70 3 1 1
71 3 2 1
72 3 1 1
73 3 2 1
74 1 1 1
75 2 2 1
76 1 2 1
77 2 2 1
78 1 1 1
79 4 1 1
80 1 2 1
81 3 2 1
82 1 1 1
83 4 2 1
84 3 2 1
85 2 2 1
86 5 1 1
87 2 1 1
88 1 2 1
89 2 2 1
90 2 2 1
91 0
0 1 2 3
1 10 23
2 6 7 14
3 4 5 18
4 9 29 90
5 8 21 25
6 22 26
7 41
8 16 24 60
9 12 51
10 11 28 44
11 13 15 17
12 82
13 55
14 19 34 35
15 37
16 64
17 20 46 65
18 70
19 27 32
20 31 56 87
21 62
22 33 69
23 30 46 66
24 69
25 36 38 53
26 48
27 40 62 76
28 43
29 84
30 81
31 50 70
32 51 52 77
33 72
34 54
35 39 42 47
36 45 60
37 81
38 58
39 62
40 72 75 85
41 49
42 76
43 57
44 67
45 89
46 53
47 49
48 67
49 86
50 71
51 60
52 80
53 83
54 61
55 59 68 79
56 78
57 58 75
58 84
59 71 73
60 73
61 63
62 69
63 74
64 84
65 78
66 85
67 77
68 72 82
69 71
70 77
71 80 89
72 89
73 78
74 79
75 82
76 85
77 83
78 86
79 81
80 90
81 88
82 87
83 90
84 86
85 87
86 88
87 88
88 91
89 91
90 91
91
