62 3 4
0 1
1 1 2
2 1
3 0 2
0 0
1 1 1 1
2 3 1 1
3 3 1 1
4 2 1 1
5 6 0 1
6 3 1 1
7 2 1 1
8 3 1 1
9 3 0 1
10 5 1 1
11 5 1 1
12 2 1 1
13 1 1 1
14 2 1 1
15 4 2 1
16 2 2 1
17 2 1 1
18 5 1 1
19 2 1 1
20 2 2 1
21 5 1 1
22 2 1 1
23 4 2 1
24 3 0 1
25 3 2 1
26 2 1 1
27 1 1 1
28 3 2 1
29 2 1 1
30 4 1 1
31 2 2 1
32 4 0 1
33 2 1 1
34 4 1 1
35 4 2 1
36 1 1 1
37 3 2 1
38 2 1 1
39 1 1 1
40 1 2 1
41 3 1 1
42 3 1 1
43 4 2 1
44 4 1 1
45 2 0 1
46 5 1 1
47 2 1 1
48 3 1 1
49 2 2 1
50 3 1 1
51 4 2 1
52 3 0 1
53 6 1 1
54 3 1 1
55 1 1 1
56 2 0 1
57 2 2 1
58 1 0 1
59 4 1 1
60 4 1 1
61 0
0 1 2 3
1 4 6 7
2 12 13 39
3 8 41
4 5 13 31
5 8 18 30
6 9 14 16
7 40 45 49
8 34
9 10 11 15
10 17 22 36
11 19 21 23
12 21 29 38
13 19 34
14 17 30 34
15 17 26 28
16 20 33 40
17 20
18 26 32 52
19 46 58
20 25 27 39
21 27 35 40
22 25 42 44
23 24 54
24 27 30 36
25 35 54
26 37 38 44
27 43
28 42 56 59
29 32 37
30 33 44 48
31 35 38 39
32 36 53
33 52
34 45 51 55
35 37 43
36 46 47 48
37 47 50
38 41 45 53
39 41 52
40 47 60
41 42 54 59
42 49
43 48 49 51
44 46 53
45 60
46 60
47 51 57
48 50
49 50
50 57
51 58
52 56 59
53 55
54 55
55 56
56 57
57 58
58 61
59 61
60 61
61
