,name,formalism,implied_1,implied_2,implied_3,implied_4,inline_config,mspsp_instance,solver,solving_timeout_s,encoder.real_time,encoder.sys_time,encoder.user_time,makespan,model,slurm.timeout,solution_status,solver.real_time,solver.sys_time,solver.user_time
0,glad-salad-1,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m10_00.dzn.txt,maxcdcl,600.0,0.22,0.09,0.1,61.0,v S_0:0; S_1:18; S_2:0; S_3:0; S_4:8; S_5:11; S_6:10; S_7:27; S_8:10; S_9:37; S_10:18; S_11:17; S_12:40; S_13:43; S_14:26; S_15:42; S_16:36; S_17:47; S_18:52; S_19:52; S_20:54; S_21:61; A:1:0:1; A:1:2:0; A:2:1:1; A:2:3:1; A:2:7:1; A:2:9:2; A:3:0:0; A:3:2:0; A:3:4:0; A:3:5:2; A:3:6:2; A:3:8:2; A:4:1:1; A:4:3:1; A:4:7:1; A:4:9:0; A:5:1:0; A:5:2:0; A:5:3:2; A:5:4:0; A:5:5:2; A:6:2:0; A:6:3:2; A:7:0:0; A:7:1:1; A:7:2:0; A:7:3:1; A:7:4:0; A:7:5:1; A:8:0:1; A:8:6:2; A:8:7:1; A:8:8:2; A:8:9:2; A:9:0:1; A:9:1:1; A:9:3:1; A:9:4:3; A:9:5:3; A:10:7:1; A:10:8:1; A:10:9:0; A:11:1:3; A:11:3:2; A:11:4:3; A:11:5:3; A:12:0:1; A:12:1:3; A:12:3:1; A:12:4:3; A:12:5:1; A:13:2:0; A:13:4:3; A:13:9:3; A:14:6:1; A:14:7:3; A:14:8:1; A:14:9:3; A:15:0:2; A:15:1:3; A:15:3:2; A:15:5:3; A:15:6:2; A:15:7:3; A:16:6:2; A:16:7:1; A:16:8:2; A:16:9:2; A:17:2:0; A:17:4:0; A:17:8:1; A:17:9:0; A:18:4:0; A:18:5:3; A:18:7:3; A:19:0:2; A:19:1:1; A:20:2:0; A:20:3:1; A:20:9:0; ,False,OPTIMUM_FOUND,1.15,0.01,1.13
1,floral-frost-2,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m10_01.dzn.txt,maxcdcl,600.0,0.23,0.12,0.1,66.0,v S_0:0; S_1:10; S_2:0; S_3:0; S_4:10; S_5:20; S_6:24; S_7:26; S_8:34; S_9:38; S_10:20; S_11:47; S_12:34; S_13:47; S_14:40; S_15:39; S_16:53; S_17:43; S_18:56; S_19:56; S_20:57; S_21:66; A:1:2:3; A:1:3:0; A:1:4:3; A:1:5:3; A:1:8:0; A:1:9:0; A:2:0:2; A:2:2:1; A:2:4:2; A:3:3:0; A:3:5:1; A:3:6:1; A:3:7:0; A:3:9:0; A:4:0:2; A:4:1:2; A:4:6:2; A:4:7:0; A:5:1:2; A:5:3:1; A:5:6:1; A:5:7:1; A:5:8:2; A:6:0:2; A:6:2:3; A:6:4:3; A:6:9:3; A:7:3:1; A:7:5:1; A:7:6:1; A:7:7:0; A:7:8:0; A:8:3:1; A:8:4:2; A:8:5:1; A:8:6:1; A:9:3:3; A:9:4:3; A:9:5:3; A:9:6:2; A:10:0:2; A:10:2:1; A:10:4:2; A:10:5:1; A:10:9:1; A:11:0:2; A:11:1:2; A:11:3:3; A:11:4:2; A:12:0:2; A:12:1:2; A:12:2:1; A:12:7:1; A:12:8:2; A:12:9:1; A:13:2:1; A:13:5:1; A:13:6:1; A:13:7:0; A:13:8:0; A:13:9:0; A:14:0:2; A:14:1:2; A:14:8:0; A:14:9:0; A:15:2:1; A:15:7:0; A:16:2:2; A:16:8:3; A:16:9:3; A:17:0:2; A:17:9:3; A:18:2:1; A:18:8:3; A:18:9:3; A:19:0:2; A:19:3:1; A:20:4:3; A:20:5:1; A:20:6:1; A:20:7:1; ,False,OPTIMUM_FOUND,1.07,0.01,1.05
2,misty-snowball-3,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m10_02.dzn.txt,maxcdcl,600.0,0.23,0.11,0.11,55.0,v S_0:0; S_1:0; S_2:9; S_3:5; S_4:47; S_5:15; S_6:30; S_7:24; S_8:5; S_9:44; S_10:42; S_11:15; S_12:32; S_13:18; S_14:39; S_15:24; S_16:41; S_17:24; S_18:46; S_19:32; S_20:54; S_21:55; A:1:2:1; A:1:4:0; A:1:5:0; A:1:6:1; A:1:7:0; A:2:0:3; A:2:4:0; A:2:5:0; A:2:9:3; A:3:1:1; A:3:2:1; A:3:4:0; A:3:5:0; A:3:7:0; A:4:0:3; A:4:3:3; A:4:8:2; A:4:9:3; A:5:1:1; A:5:2:1; A:5:6:2; A:6:1:1; A:6:2:1; A:6:3:1; A:6:5:2; A:6:6:2; A:6:8:2; A:7:4:2; A:7:7:3; A:8:3:3; A:8:6:2; A:8:8:2; A:9:0:3; A:9:3:3; A:9:4:0; A:9:9:3; A:10:0:3; A:10:5:2; A:10:9:3; A:11:0:3; A:11:3:3; A:11:7:0; A:11:9:3; A:12:0:3; A:12:1:1; A:12:2:1; A:12:6:1; A:12:7:3; A:13:4:0; A:13:5:2; A:13:6:2; A:13:8:2; A:14:0:3; A:14:6:2; A:14:8:2; A:15:1:1; A:15:2:1; A:15:3:1; A:15:8:2; A:16:1:1; A:16:2:1; A:16:6:1; A:16:7:2; A:16:8:2; A:17:0:3; A:17:5:1; A:17:6:1; A:17:9:3; A:18:1:1; A:18:2:1; A:18:4:0; A:18:5:0; A:18:6:1; A:18:7:0; A:19:3:3; A:19:4:0; A:19:5:0; A:19:9:3; A:20:4:0; A:20:6:1; ,False,OPTIMUM_FOUND,1.2,0.0,1.18
3,lemon-forest-4,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m10_03.dzn.txt,maxcdcl,600.0,0.17,0.09,0.08,58.0,v S_0:0; S_1:10; S_2:0; S_3:15; S_4:10; S_5:14; S_6:17; S_7:27; S_8:38; S_9:27; S_10:15; S_11:23; S_12:42; S_13:36; S_14:45; S_15:30; S_16:38; S_17:50; S_18:53; S_19:52; S_20:49; S_21:58; A:1:0:1; A:1:2:1; A:1:5:2; A:1:6:1; A:2:2:1; A:2:5:2; A:3:0:0; A:3:5:2; A:3:6:0; A:3:8:0; A:4:1:0; A:4:3:3; A:4:4:3; A:5:0:1; A:5:2:1; A:5:6:0; A:5:7:0; A:5:8:0; A:6:2:1; A:6:4:3; A:6:7:3; A:6:9:3; A:7:0:3; A:7:1:3; A:7:2:1; A:7:3:3; A:7:4:1; A:7:9:1; A:8:2:1; A:8:6:0; A:8:7:0; A:8:8:0; A:8:9:1; A:9:5:2; A:9:6:0; A:9:7:0; A:9:8:0; A:10:2:1; A:10:7:0; A:10:9:1; A:11:0:0; A:11:1:0; A:11:3:3; A:11:5:3; A:11:6:0; A:12:0:0; A:12:1:3; A:12:3:3; A:13:4:1; A:13:5:2; A:14:0:1; A:14:3:3; A:14:4:1; A:14:5:1; A:15:0:1; A:15:1:3; A:15:2:1; A:15:3:3; A:15:9:1; A:16:0:0; A:16:1:3; A:16:3:3; A:17:1:3; A:17:2:1; A:17:6:1; A:17:7:3; A:17:8:3; A:17:9:3; A:18:6:1; A:18:7:3; A:18:8:3; A:19:0:3; A:19:1:3; A:19:2:1; A:19:3:3; A:19:4:1; A:19:5:1; A:20:2:1; A:20:6:0; A:20:7:0; A:20:8:0; A:20:9:1; ,False,OPTIMUM_FOUND,0.65,0.01,0.63
4,prime-lion-6,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m10_05.dzn.txt,maxcdcl,600.0,0.24,0.12,0.1,47.0,v S_0:0; S_1:10; S_2:0; S_3:0; S_4:10; S_5:12; S_6:4; S_7:18; S_8:16; S_9:28; S_10:27; S_11:22; S_12:34; S_13:30; S_14:16; S_15:7; S_16:18; S_17:34; S_18:43; S_19:45; S_20:44; S_21:47; A:1:0:2; A:1:4:3; A:2:3:0; A:2:4:3; A:2:5:0; A:2:7:3; A:3:1:3; A:3:2:1; A:3:6:3; A:3:9:1; A:4:3:0; A:4:5:0; A:4:7:3; A:5:0:2; A:5:1:3; A:5:2:2; A:5:4:3; A:5:6:3; A:6:0:2; A:6:1:0; A:6:2:2; A:6:6:2; A:6:8:0; A:7:0:2; A:7:2:1; A:8:1:3; A:8:8:0; A:9:3:0; A:9:4:3; A:9:5:0; A:9:6:3; A:9:7:3; A:10:0:2; A:10:2:1; A:10:9:1; A:11:1:3; A:11:7:0; A:11:8:0; A:12:0:2; A:12:1:3; A:12:6:3; A:12:7:3; A:13:1:3; A:13:2:1; A:13:8:1; A:13:9:1; A:14:2:1; A:14:4:3; A:14:5:1; A:14:6:3; A:14:7:3; A:14:9:1; A:15:1:3; A:15:2:1; A:15:6:3; A:15:8:1; A:15:9:1; A:16:3:0; A:16:4:3; A:16:5:0; A:16:6:3; A:17:3:0; A:17:4:3; A:17:5:0; A:17:8:0; A:18:0:2; A:18:1:3; A:18:2:2; A:18:4:3; A:18:6:2; A:19:3:0; A:19:4:3; A:19:5:0; A:19:6:3; A:19:7:3; A:20:0:2; A:20:1:0; A:20:5:0; A:20:6:2; A:20:8:0; ,False,OPTIMUM_FOUND,1.29,0.01,1.27
5,light-yogurt-5,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m10_04.dzn.txt,maxcdcl,600.0,0.2,0.09,0.1,52.0,v S_0:0; S_1:29; S_2:0; S_3:0; S_4:7; S_5:19; S_6:17; S_7:10; S_8:10; S_9:33; S_10:30; S_11:35; S_12:27; S_13:46; S_14:26; S_15:37; S_16:35; S_17:41; S_18:46; S_19:51; S_20:50; S_21:52; A:1:2:3; A:1:8:0; A:1:9:0; A:2:1:3; A:2:2:3; A:2:3:1; A:2:6:1; A:3:0:1; A:3:4:0; A:3:5:1; A:3:8:0; A:3:9:0; A:4:2:3; A:4:3:1; A:5:1:2; A:5:2:3; A:5:4:3; A:5:6:3; A:6:0:0; A:6:3:0; A:6:7:2; A:6:8:0; A:6:9:2; A:7:4:0; A:7:5:1; A:7:6:1; A:8:0:1; A:8:1:2; A:8:7:2; A:8:9:2; A:9:2:3; A:9:7:2; A:9:9:2; A:10:0:1; A:10:1:3; A:10:3:1; A:10:4:3; A:10:5:1; A:10:6:3; A:11:1:3; A:11:4:3; A:11:8:0; A:12:2:3; A:12:3:1; A:12:4:3; A:12:5:1; A:12:9:3; A:13:0:0; A:13:3:1; A:13:4:0; A:13:5:1; A:13:6:1; A:14:0:2; A:14:1:2; A:14:6:3; A:14:7:2; A:15:1:2; A:15:4:0; A:15:8:0; A:16:0:0; A:16:3:0; A:16:5:1; A:16:6:0; A:17:0:2; A:17:3:1; A:17:5:1; A:17:6:1; A:17:7:2; A:17:9:2; A:18:7:2; A:18:8:0; A:18:9:2; A:19:0:1; A:19:3:1; A:19:5:1; A:19:6:3; A:20:1:3; A:20:2:3; A:20:7:2; A:20:9:3; ,False,OPTIMUM_FOUND,1.16,0.01,1.14
6,olive-pond-7,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m13_00.dzn.txt,maxcdcl,600.0,0.12,0.06,0.05,48.0,v S_0:0; S_1:17; S_2:0; S_3:0; S_4:10; S_5:10; S_6:8; S_7:24; S_8:23; S_9:15; S_10:21; S_11:32; S_12:30; S_13:22; S_14:15; S_15:35; S_16:32; S_17:29; S_18:42; S_19:39; S_20:47; S_21:48; A:1:5:3; A:1:6:3; A:1:7:3; A:1:8:3; A:1:10:1; A:1:12:1; A:2:1:3; A:2:2:1; A:2:7:3; A:2:8:1; A:3:0:1; A:3:3:2; A:3:4:2; A:3:6:1; A:4:7:2; A:4:8:2; A:4:9:2; A:4:11:3; A:5:0:1; A:5:1:3; A:5:2:3; A:5:3:1; A:5:4:3; A:6:5:3; A:6:6:0; A:7:0:0; A:7:5:3; A:8:3:2; A:8:4:2; A:8:9:2; A:8:11:3; A:9:0:1; A:9:1:3; A:9:2:3; A:10:1:3; A:10:2:0; A:11:0:1; A:11:6:1; A:11:9:1; A:11:11:0; A:11:12:0; A:12:3:2; A:12:4:2; A:12:10:1; A:13:6:3; A:13:7:2; A:13:8:2; A:14:3:2; A:14:4:2; A:14:9:2; A:14:11:0; A:15:0:1; A:15:2:1; A:15:7:2; A:15:8:2; A:15:9:2; A:16:1:3; A:16:2:3; A:16:5:3; A:16:7:2; A:16:8:2; A:17:0:1; A:17:1:3; A:17:2:3; A:17:5:3; A:18:0:0; A:18:2:0; A:18:4:0; A:18:5:3; A:18:6:3; A:18:7:3; A:19:1:1; A:19:3:1; A:19:10:1; A:19:11:0; A:19:12:0; A:20:2:3; A:20:4:3; A:20:5:3; A:20:6:3; A:20:7:2; A:20:8:2; A:20:9:3; ,False,OPTIMUM_FOUND,0.31,0.01,0.29
7,fresh-universe-8,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m13_01.dzn.txt,maxcdcl,600.0,0.19,0.09,0.09,40.0,v S_0:0; S_1:0; S_2:0; S_3:0; S_4:19; S_5:10; S_6:10; S_7:5; S_8:14; S_9:11; S_10:27; S_11:23; S_12:21; S_13:6; S_14:5; S_15:29; S_16:27; S_17:31; S_18:39; S_19:33; S_20:33; S_21:40; A:1:1:3; A:1:5:2; A:1:6:2; A:1:8:3; A:1:10:3; A:2:2:0; A:2:3:2; A:2:12:2; A:3:0:0; A:3:7:0; A:3:9:1; A:4:2:1; A:4:7:0; A:4:9:1; A:5:4:3; A:5:6:0; A:5:7:0; A:5:11:0; A:6:2:1; A:6:5:2; A:6:9:1; A:7:0:1; A:7:1:3; A:7:8:3; A:8:0:1; A:8:4:2; A:8:6:2; A:9:1:3; A:9:3:1; A:9:8:3; A:9:10:1; A:9:12:3; A:10:0:0; A:10:8:3; A:10:11:0; A:10:12:3; A:11:0:0; A:11:8:3; A:11:10:3; A:11:11:0; A:12:1:3; A:12:3:2; A:12:4:3; A:12:5:2; A:12:6:2; A:12:12:3; A:13:2:1; A:13:3:1; A:13:10:1; A:13:12:2; A:14:4:2; A:14:5:2; A:14:6:2; A:14:9:1; A:15:0:1; A:15:2:1; A:15:8:3; A:15:9:1; A:16:1:3; A:16:3:2; A:16:4:3; A:16:5:2; A:16:6:2; A:16:10:3; A:17:4:1; A:17:6:0; A:17:7:0; A:18:0:1; A:18:2:1; A:18:3:1; A:18:8:3; A:18:9:1; A:18:12:3; A:19:4:1; A:19:6:0; A:19:10:1; A:20:0:0; A:20:1:3; A:20:7:0; A:20:8:3; A:20:11:0; ,False,OPTIMUM_FOUND,0.99,0.0,0.97
8,dandy-blaze-9,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m13_02.dzn.txt,maxcdcl,600.0,0.1,0.04,0.04,49.0,v S_0:0; S_1:0; S_2:0; S_3:4; S_4:4; S_5:8; S_6:24; S_7:9; S_8:18; S_9:18; S_10:14; S_11:19; S_12:15; S_13:30; S_14:21; S_15:38; S_16:29; S_17:25; S_18:44; S_19:39; S_20:20; S_21:49; A:1:0:3; A:1:1:3; A:1:9:1; A:1:11:1; A:2:2:2; A:2:4:2; A:2:10:1; A:2:12:1; A:3:2:2; A:3:3:3; A:3:6:2; A:3:8:3; A:4:4:3; A:4:10:1; A:4:12:1; A:5:5:0; A:5:11:3; A:6:1:0; A:6:2:2; A:6:4:2; A:6:5:0; A:7:0:3; A:7:1:3; A:7:4:3; A:7:10:1; A:7:12:1; A:8:2:0; A:8:12:2; A:9:0:3; A:9:1:0; A:9:3:3; A:9:4:3; A:9:5:0; A:10:2:2; A:10:3:3; A:10:6:2; A:10:8:3; A:11:10:1; A:11:11:1; A:11:12:2; A:12:6:2; A:12:7:0; A:12:8:0; A:12:9:0; A:13:6:1; A:13:8:0; A:13:9:1; A:13:11:1; A:14:1:1; A:14:2:2; A:14:4:2; A:15:0:3; A:15:3:3; A:15:6:1; A:15:8:3; A:15:9:1; A:15:11:1; A:16:1:0; A:16:2:0; A:16:4:1; A:16:5:0; A:16:10:1; A:16:12:1; A:17:0:0; A:17:6:2; A:17:7:0; A:17:8:0; A:17:9:2; A:18:5:0; A:18:6:2; A:18:7:0; A:18:9:2; A:19:1:3; A:19:2:2; A:19:4:2; A:19:12:2; A:20:0:3; A:20:2:2; A:20:3:3; A:20:4:3; ,False,OPTIMUM_FOUND,0.21,0.0,0.2
9,youthful-puddle-10,maxsat,1.0,1.0,0.0,0.0,"f=maxsat__s=maxcdcl__i=i1=1,i2=1,i3=0,i4=0",./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m13_03.dzn.txt,maxcdcl,600.0,0.16,0.07,0.08,53.0,v S_0:0; S_1:8; S_2:0; S_3:0; S_4:23; S_5:18; S_6:11; S_7:18; S_8:18; S_9:28; S_10:29; S_11:26; S_12:32; S_13:36; S_14:30; S_15:39; S_16:36; S_17:44; S_18:46; S_19:29; S_20:46; S_21:53; A:1:2:2; A:1:5:2; A:1:6:3; A:1:7:3; A:1:9:3; A:1:12:2; A:2:2:2; A:2:5:3; A:2:6:3; A:2:7:3; A:2:12:2; A:3:0:1; A:3:3:3; A:3:4:1; A:3:8:1; A:3:10:3; A:4:3:3; A:4:4:1; A:4:7:3; A:4:9:3; A:5:8:1; A:5:10:2; A:5:12:2; A:6:0:2; A:6:3:3; A:6:10:3; A:7:0:1; A:7:3:3; A:7:4:1; A:7:7:3; A:7:9:3; A:8:2:2; A:8:5:3; A:8:6:3; A:9:1:0; A:9:5:3; A:10:1:0; A:10:6:3; A:10:9:3; A:11:0:0; A:11:10:3; A:11:11:0; A:12:0:2; A:12:2:2; A:12:6:3; A:12:9:3; A:13:0:1; A:13:6:3; A:13:10:3; A:13:12:1; A:14:0:1; A:14:2:2; A:14:10:1; A:14:12:1; A:15:1:0; A:15:3:0; A:15:4:1; A:15:7:1; A:15:8:1; A:15:11:0; A:16:2:2; A:16:9:1; A:17:2:2; A:17:3:3; A:17:5:3; A:17:7:3; A:17:9:2; A:18:0:1; A:18:3:3; A:18:6:3; A:18:10:3; A:19:3:3; A:19:4:1; A:19:5:3; A:19:7:1; A:19:8:1; A:20:2:2; A:20:4:1; A:20:8:1; A:20:12:1; ,False,OPTIMUM_FOUND,0.71,0.01,0.69
