family,n_activities,n_skills,n_resources,n_precedences,skill_factor,modified_resource_strength,network_complexity,network_density,mspsp_instance
set-3a,82,4,30,121,0.5,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m30_00.dzn.txt
set-3a,82,4,30,121,0.5,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m30_01.dzn.txt
set-3a,82,4,30,121,0.5,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m30_02.dzn.txt
set-3a,82,4,30,121,0.5,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m30_03.dzn.txt
set-3a,82,4,30,121,0.5,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m30_04.dzn.txt
set-3a,82,4,30,121,0.5,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m30_05.dzn.txt
set-3a,82,4,38,121,0.5,0.0296875,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m38_00.dzn.txt
set-3a,82,4,38,121,0.5,0.0296875,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m38_01.dzn.txt
set-3a,82,4,38,121,0.5,0.0296875,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m38_02.dzn.txt
set-3a,82,4,38,121,0.5,0.0296875,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m38_03.dzn.txt
set-3a,82,4,38,121,0.5,0.0296875,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m38_04.dzn.txt
set-3a,82,4,38,121,0.5,0.0296875,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m38_05.dzn.txt
set-3a,82,4,45,121,0.5,0.03515625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m45_00.dzn.txt
set-3a,82,4,45,121,0.5,0.03515625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m45_01.dzn.txt
set-3a,82,4,45,121,0.5,0.03515625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m45_02.dzn.txt
set-3a,82,4,45,121,0.5,0.03515625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m45_03.dzn.txt
set-3a,82,4,45,121,0.5,0.03515625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m45_04.dzn.txt
set-3a,82,4,45,121,0.5,0.03515625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.5_n80_m45_05.dzn.txt
set-3a,82,4,30,145,0.5,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m30_00.dzn.txt
set-3a,82,4,30,145,0.5,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m30_01.dzn.txt
set-3a,82,4,30,145,0.5,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m30_02.dzn.txt
set-3a,82,4,30,145,0.5,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m30_03.dzn.txt
set-3a,82,4,30,145,0.5,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m30_04.dzn.txt
set-3a,82,4,30,145,0.5,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m30_05.dzn.txt
set-3a,82,4,38,145,0.5,0.0296875,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m38_00.dzn.txt
set-3a,82,4,38,145,0.5,0.0296875,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m38_01.dzn.txt
set-3a,82,4,38,145,0.5,0.0296875,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m38_02.dzn.txt
set-3a,82,4,38,145,0.5,0.0296875,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m38_03.dzn.txt
set-3a,82,4,38,145,0.5,0.0296875,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m38_04.dzn.txt
set-3a,82,4,38,145,0.5,0.0296875,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m38_05.dzn.txt
set-3a,82,4,45,145,0.5,0.03515625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m45_00.dzn.txt
set-3a,82,4,45,145,0.5,0.03515625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m45_01.dzn.txt
set-3a,82,4,45,145,0.5,0.03515625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m45_02.dzn.txt
set-3a,82,4,45,145,0.5,0.03515625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m45_03.dzn.txt
set-3a,82,4,45,145,0.5,0.03515625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m45_04.dzn.txt
set-3a,82,4,45,145,0.5,0.03515625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc1.8_n80_m45_05.dzn.txt
set-3a,82,4,30,169,0.5,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m30_00.dzn.txt
set-3a,82,4,30,169,0.5,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m30_01.dzn.txt
set-3a,82,4,30,169,0.5,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m30_02.dzn.txt
set-3a,82,4,30,169,0.5,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m30_03.dzn.txt
set-3a,82,4,30,169,0.5,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m30_04.dzn.txt
set-3a,82,4,30,169,0.5,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m30_05.dzn.txt
set-3a,82,4,38,169,0.5,0.0296875,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m38_00.dzn.txt
set-3a,82,4,38,169,0.5,0.0296875,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m38_01.dzn.txt
set-3a,82,4,38,169,0.5,0.0296875,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m38_02.dzn.txt
set-3a,82,4,38,169,0.5,0.0296875,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m38_03.dzn.txt
set-3a,82,4,38,169,0.5,0.0296875,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m38_04.dzn.txt
set-3a,82,4,38,169,0.5,0.0296875,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m38_05.dzn.txt
set-3a,82,4,45,169,0.5,0.03515625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m45_00.dzn.txt
set-3a,82,4,45,169,0.5,0.03515625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m45_01.dzn.txt
set-3a,82,4,45,169,0.5,0.03515625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m45_02.dzn.txt
set-3a,82,4,45,169,0.5,0.03515625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m45_03.dzn.txt
set-3a,82,4,45,169,0.5,0.03515625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m45_04.dzn.txt
set-3a,82,4,45,169,0.5,0.03515625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.5_nc2.1_n80_m45_05.dzn.txt
set-3a,82,4,30,121,0.75,0.015625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m30_00.dzn.txt
set-3a,82,4,30,121,0.75,0.015625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m30_01.dzn.txt
set-3a,82,4,30,121,0.75,0.015625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m30_02.dzn.txt
set-3a,82,4,30,121,0.75,0.015625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m30_03.dzn.txt
set-3a,82,4,30,121,0.75,0.015625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m30_04.dzn.txt
set-3a,82,4,30,121,0.75,0.015625,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m30_05.dzn.txt
set-3a,82,4,38,121,0.75,0.019791666666666666,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m38_00.dzn.txt
set-3a,82,4,38,121,0.75,0.019791666666666666,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m38_01.dzn.txt
set-3a,82,4,38,121,0.75,0.019791666666666666,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m38_02.dzn.txt
set-3a,82,4,38,121,0.75,0.019791666666666666,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m38_03.dzn.txt
set-3a,82,4,38,121,0.75,0.019791666666666666,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m38_04.dzn.txt
set-3a,82,4,38,121,0.75,0.019791666666666666,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m38_05.dzn.txt
set-3a,82,4,45,121,0.75,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m45_00.dzn.txt
set-3a,82,4,45,121,0.75,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m45_01.dzn.txt
set-3a,82,4,45,121,0.75,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m45_02.dzn.txt
set-3a,82,4,45,121,0.75,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m45_03.dzn.txt
set-3a,82,4,45,121,0.75,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m45_04.dzn.txt
set-3a,82,4,45,121,0.75,0.0234375,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.5_n80_m45_05.dzn.txt
set-3a,82,4,30,145,0.75,0.015625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m30_00.dzn.txt
set-3a,82,4,30,145,0.75,0.015625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m30_01.dzn.txt
set-3a,82,4,30,145,0.75,0.015625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m30_02.dzn.txt
set-3a,82,4,30,145,0.75,0.015625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m30_03.dzn.txt
set-3a,82,4,30,145,0.75,0.015625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m30_04.dzn.txt
set-3a,82,4,30,145,0.75,0.015625,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m30_05.dzn.txt
set-3a,82,4,38,145,0.75,0.019791666666666666,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m38_00.dzn.txt
set-3a,82,4,38,145,0.75,0.019791666666666666,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m38_01.dzn.txt
set-3a,82,4,38,145,0.75,0.019791666666666666,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m38_02.dzn.txt
set-3a,82,4,38,145,0.75,0.019791666666666666,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m38_03.dzn.txt
set-3a,82,4,38,145,0.75,0.019791666666666666,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m38_04.dzn.txt
set-3a,82,4,38,145,0.75,0.019791666666666666,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m38_05.dzn.txt
set-3a,82,4,45,145,0.75,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m45_00.dzn.txt
set-3a,82,4,45,145,0.75,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m45_01.dzn.txt
set-3a,82,4,45,145,0.75,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m45_02.dzn.txt
set-3a,82,4,45,145,0.75,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m45_03.dzn.txt
set-3a,82,4,45,145,0.75,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m45_04.dzn.txt
set-3a,82,4,45,145,0.75,0.0234375,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc1.8_n80_m45_05.dzn.txt
set-3a,82,4,30,169,0.75,0.015625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m30_00.dzn.txt
set-3a,82,4,30,169,0.75,0.015625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m30_01.dzn.txt
set-3a,82,4,30,169,0.75,0.015625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m30_02.dzn.txt
set-3a,82,4,30,169,0.75,0.015625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m30_03.dzn.txt
set-3a,82,4,30,169,0.75,0.015625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m30_04.dzn.txt
set-3a,82,4,30,169,0.75,0.015625,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m30_05.dzn.txt
set-3a,82,4,38,169,0.75,0.019791666666666666,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m38_00.dzn.txt
set-3a,82,4,38,169,0.75,0.019791666666666666,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m38_01.dzn.txt
set-3a,82,4,38,169,0.75,0.019791666666666666,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m38_02.dzn.txt
set-3a,82,4,38,169,0.75,0.019791666666666666,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m38_03.dzn.txt
set-3a,82,4,38,169,0.75,0.019791666666666666,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m38_04.dzn.txt
set-3a,82,4,38,169,0.75,0.019791666666666666,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m38_05.dzn.txt
set-3a,82,4,45,169,0.75,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m45_00.dzn.txt
set-3a,82,4,45,169,0.75,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m45_01.dzn.txt
set-3a,82,4,45,169,0.75,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m45_02.dzn.txt
set-3a,82,4,45,169,0.75,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m45_03.dzn.txt
set-3a,82,4,45,169,0.75,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m45_04.dzn.txt
set-3a,82,4,45,169,0.75,0.0234375,2.0609756097560976,0.025444143330322192,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0.75_nc2.1_n80_m45_05.dzn.txt
set-3a,82,4,30,121,0.734375,0.015957446808510637,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m30_00.dzn.txt
set-3a,82,4,30,121,0.75625,0.015495867768595042,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m30_01.dzn.txt
set-3a,82,4,30,121,0.771875,0.015182186234817813,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m30_02.dzn.txt
set-3a,82,4,30,121,0.75625,0.015495867768595042,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m30_03.dzn.txt
set-3a,82,4,30,121,0.75625,0.015495867768595042,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m30_04.dzn.txt
set-3a,82,4,30,121,0.734375,0.015957446808510637,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m30_05.dzn.txt
set-3a,82,4,38,121,0.784375,0.018924302788844622,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m38_00.dzn.txt
set-3a,82,4,38,121,0.76875,0.019308943089430895,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m38_01.dzn.txt
set-3a,82,4,38,121,0.790625,0.018774703557312252,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m38_02.dzn.txt
set-3a,82,4,38,121,0.7625,0.0194672131147541,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m38_03.dzn.txt
set-3a,82,4,38,121,0.721875,0.020562770562770564,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m38_04.dzn.txt
set-3a,82,4,38,121,0.73125,0.0202991452991453,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m38_05.dzn.txt
set-3a,82,4,45,121,0.7375,0.023834745762711863,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m45_00.dzn.txt
set-3a,82,4,45,121,0.771875,0.02277327935222672,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m45_01.dzn.txt
set-3a,82,4,45,121,0.73125,0.02403846153846154,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m45_02.dzn.txt
set-3a,82,4,45,121,0.7375,0.023834745762711863,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m45_03.dzn.txt
set-3a,82,4,45,121,0.73125,0.02403846153846154,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m45_04.dzn.txt
set-3a,82,4,45,121,0.73125,0.02403846153846154,1.475609756097561,0.018217404396266186,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.5_n80_m45_05.dzn.txt
set-3a,82,4,30,145,0.740625,0.015822784810126583,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m30_00.dzn.txt
set-3a,82,4,30,145,0.734375,0.015957446808510637,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m30_01.dzn.txt
set-3a,82,4,30,145,0.746875,0.015690376569037656,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m30_02.dzn.txt
set-3a,82,4,30,145,0.74375,0.015756302521008403,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m30_03.dzn.txt
set-3a,82,4,30,145,0.7125,0.01644736842105263,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m30_04.dzn.txt
set-3a,82,4,30,145,0.734375,0.015957446808510637,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m30_05.dzn.txt
set-3a,82,4,38,145,0.740625,0.020042194092827006,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m38_00.dzn.txt
set-3a,82,4,38,145,0.73125,0.0202991452991453,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m38_01.dzn.txt
set-3a,82,4,38,145,0.75,0.019791666666666666,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m38_02.dzn.txt
set-3a,82,4,38,145,0.7375,0.020127118644067795,1.7682926829268293,0.021830773863294187,./modules/rcpsp-instances/MSPSP/set-3a/inst_set1_sf0_nc1.8_n80_m38_03.dzn.txt
